,TRAVELER_ID,GENDER,AGE_GRP,INCOME,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,CLUSTER
1368,d010383,여,20,4,4,1,3,4,3,4,4,5,1
1369,d001558,여,20,4,2,3,2,5,5,3,2,6,1
1370,d001119,남,40,5,1,1,3,1,1,3,4,3,2
1371,d008100,남,20,3,2,2,6,1,2,1,1,7,1
1372,d004251,남,30,4,4,4,4,4,4,4,4,4,3
1373,d004062,여,30,3,1,2,1,1,7,7,4,7,1
1374,d001514,남,40,5,2,2,1,4,2,2,1,7,2
1375,d006839,여,30,5,4,1,3,1,1,3,1,7,1
1376,a004694,남,20,2,4,1,1,4,1,1,1,4,0
1377,d001326,남,40,8,4,1,4,4,7,4,1,6,2
1378,d002507,여,20,3,4,2,2,6,6,4,1,7,1
1379,b002204,남,30,4,5,2,1,5,3,2,1,3,2
1380,d002785,남,30,4,4,4,2,4,2,4,6,5,3
1381,d001387,여,20,4,3,4,4,6,5,4,6,4,3
1382,d005868,남,20,4,2,1,2,4,4,4,3,5,1
1383,d005795,여,30,5,2,7,4,6,1,7,7,7,3
1384,a011717,여,40,1,4,6,2,6,7,4,2,3,3
1385,d005444,여,20,3,4,4,5,2,3,5,5,7,3
1386,d001482,여,30,5,3,2,2,4,5,3,2,3,1
1387,d000285,남,30,7,2,2,4,2,3,4,4,3,2
1388,d005523,여,20,4,1,1,2,1,4,3,6,2,0
1389,a007368,여,60,4,4,4,4,3,4,3,5,6,3
1390,d004842,여,20,4,4,4,3,1,3,5,4,7,1
1391,d002202,여,20,5,1,1,1,3,1,1,1,4,0
1392,d002500,여,20,1,2,1,4,3,3,4,5,6,1
1393,d006148,여,30,4,3,3,2,3,3,4,3,6,1
1394,d005585,남,40,5,1,1,1,4,2,1,4,5,2
1395,c000156,여,20,2,4,1,1,3,5,7,7,7,1
1396,d007088,여,50,2,4,1,2,2,3,3,4,7,1
1397,d001381,여,20,5,1,1,1,1,4,4,4,6,1
1398,a013806,여,30,2,1,3,3,3,6,5,5,6,1
1399,d002087,남,30,3,1,1,1,4,2,2,7,4,0
1400,d001159,남,30,7,4,1,1,1,4,4,7,4,2
1401,d002954,여,30,3,1,2,1,3,2,2,6,6,0
1402,d001410,여,20,2,3,2,2,3,3,3,7,7,0
1403,d000513,여,40,8,3,4,2,4,3,2,5,2,2
1404,d008231,여,20,4,5,4,2,6,6,1,7,1,0
1405,d001731,여,60,1,1,1,2,2,2,3,5,7,2
1406,d010639,여,40,3,1,1,2,6,4,1,7,1,0
1407,d006739,남,20,1,4,2,2,6,4,5,2,4,1
1408,d004296,남,30,5,4,1,4,3,4,4,1,4,2
1409,d000041,여,50,1,4,1,1,6,6,4,4,6,0
1410,d000190,여,40,1,3,4,2,5,5,5,5,6,3
1411,d007835,남,30,5,2,4,4,1,3,4,3,4,2
1412,d001076,여,30,5,1,3,6,4,1,1,7,7,0
1413,d006810,여,20,3,6,4,2,3,2,2,6,4,3
1414,d002382,남,30,5,2,3,1,2,2,1,5,1,2
1415,a015262,여,30,5,2,1,1,1,4,5,3,5,1
1416,d010215,여,30,4,2,2,3,3,5,5,2,6,1
1417,d006146,남,30,5,6,2,4,2,2,3,3,3,2
1418,d001126,남,30,3,4,1,7,1,1,1,1,4,2
1419,a001994,남,40,8,3,3,5,3,4,4,3,6,2
1420,d003815,여,20,2,4,3,4,1,1,4,6,6,1
1421,d002341,남,30,4,2,3,2,3,2,1,6,2,0
1422,d002227,여,20,3,3,3,3,5,2,6,6,5,3
1423,d000712,남,30,4,2,3,2,4,2,3,6,5,0
1424,d007007,여,20,4,4,5,3,3,3,5,5,2,3
1425,d000370,여,30,3,5,1,1,2,6,4,1,7,1
1426,a010147,여,30,4,1,1,1,4,1,1,4,7,0
1427,d007722,남,20,2,2,1,2,2,2,2,5,7,0
1428,c002074,남,30,5,1,1,2,4,5,3,3,6,2
1429,d003461,남,40,6,2,1,3,1,1,3,3,5,2
1430,d000139,여,20,1,4,2,2,2,2,4,6,5,1
1431,d011821,남,30,4,2,4,3,5,4,2,4,3,0
1432,a004618,남,30,4,1,3,3,3,3,4,2,4,2
1433,d006393,여,20,5,2,2,4,5,4,4,7,6,0
1434,d000547,여,20,1,4,2,2,2,7,6,1,6,1
1435,d002473,여,40,8,1,1,6,2,2,7,1,7,2
1436,d000657,여,40,8,4,2,4,4,4,5,5,2,3
1437,d005976,남,40,7,2,6,3,6,4,6,2,7,3
1438,d003947,남,30,4,2,1,1,2,4,4,4,6,1
1439,d007551,여,40,3,1,1,1,2,4,3,4,4,0
1440,d010862,여,30,3,1,1,1,3,2,1,6,6,0
1441,d003119,여,20,3,2,2,1,3,1,6,2,7,1
1442,b001806,남,30,5,2,5,1,4,4,1,2,3,2
1443,d006751,여,20,4,2,2,4,6,4,4,4,6,0
1444,d007930,여,50,1,3,5,3,5,5,3,5,3,3
1445,d002208,남,30,4,2,4,2,3,2,3,6,6,0
1446,d001699,여,40,4,3,2,2,3,6,6,2,7,1
1447,d000090,남,40,6,5,4,6,2,6,6,5,5,3
1448,d001765,여,20,5,2,2,2,3,5,3,2,6,1
1449,d004399,여,30,1,3,2,2,2,3,5,2,6,1
1450,d000589,남,30,4,4,2,3,3,5,3,2,3,2
1451,a000639,남,40,5,1,1,1,4,4,1,4,4,2
1452,a002220,여,20,3,2,3,3,4,4,2,6,5,0
1453,d000628,여,30,5,1,1,4,2,4,4,2,7,1
1454,d001557,남,40,6,5,5,6,4,3,5,3,4,3
1455,d002342,남,20,2,4,2,4,6,3,4,2,7,1
1456,d000043,여,30,3,2,4,1,1,2,6,3,6,1
1457,d001046,남,20,2,2,1,1,7,6,5,1,1,0
1458,d009014,여,30,1,4,2,1,2,5,2,1,7,1
1459,b014141,여,30,1,3,6,3,4,5,4,5,5,3
1460,d012344,여,40,3,2,2,2,1,2,1,6,4,0
1461,b004388,여,40,5,5,4,3,3,4,5,5,4,3
1462,d005167,여,30,4,2,2,3,6,4,3,1,3,0
1463,c001359,남,20,4,4,5,4,3,2,6,3,5,3
1464,d000159,남,40,6,1,4,2,4,1,1,1,5,2
1465,d003186,여,30,3,4,2,1,4,6,4,4,7,1
1466,d005290,여,20,3,3,2,2,2,1,1,6,2,0
1467,d004241,여,30,4,4,4,3,3,3,5,3,2,3
1468,d001167,남,40,2,2,1,1,4,6,2,5,6,0
1469,d009718,여,20,2,3,3,2,3,4,4,6,4,0
1470,d000297,남,30,6,2,1,1,2,7,6,6,7,1
1471,d005903,남,30,4,5,3,3,5,3,5,5,4,3
1472,d005355,남,30,2,4,4,2,5,6,7,4,1,3
1473,d003784,여,20,3,3,1,2,2,2,4,3,4,1
1474,c000059,여,20,4,4,2,2,3,6,4,6,4,0
1475,d002852,여,30,2,1,1,1,3,7,4,1,4,1
1476,d004320,남,40,5,1,7,1,4,7,4,4,6,3
1477,d000200,여,20,5,2,1,2,2,5,5,4,5,1
1478,d001842,남,30,4,1,1,1,4,2,2,6,7,0
1479,d001059,남,30,6,1,1,4,2,6,5,2,4,2
1480,d002489,남,30,5,3,2,1,1,1,1,7,2,2
1481,a004322,남,30,5,2,2,4,2,2,5,2,4,2
1482,d002295,여,40,5,4,2,1,6,4,2,2,2,0
1483,d012421,여,50,3,3,4,3,4,4,3,3,4,3
1484,d002771,남,30,4,1,1,4,4,1,2,2,6,2
1485,a001510,남,30,5,2,2,3,6,2,6,6,2,3
1486,a002787,여,40,5,4,4,1,1,4,1,1,7,1
1487,d004783,여,30,4,4,3,2,3,4,3,3,5,1
1488,c004307,여,60,2,4,4,2,3,3,4,5,3,3
1489,a000197,남,30,4,6,1,2,2,2,6,6,6,1
1490,d003814,남,30,4,6,1,1,2,1,2,1,7,1
1491,d006840,여,20,1,3,2,2,3,3,5,3,7,1
1492,c004745,여,60,2,1,1,3,3,1,5,5,5,2
1493,d002872,여,40,5,2,3,1,3,2,2,6,4,0
1494,c005361,여,50,3,4,1,4,3,3,5,5,7,1
1495,d005931,여,20,4,2,1,1,6,7,7,1,7,1
1496,d007129,여,40,5,1,1,1,4,2,2,7,7,0
1497,d009394,여,30,5,2,2,2,6,4,3,1,7,1
1498,c000511,여,30,5,2,2,3,2,3,4,6,6,1
1499,d009457,여,30,3,4,5,7,4,1,1,1,7,3
1500,a011105,남,30,5,6,2,6,2,1,4,5,3,3
1501,d009053,여,30,1,4,5,1,4,7,2,4,5,0
1502,d012414,남,30,4,4,4,4,4,4,4,4,4,3
1503,c001107,남,50,9,1,1,1,1,1,4,2,6,2
1504,d002839,여,30,4,4,1,1,1,1,4,4,7,1
1505,a003541,남,50,5,2,6,5,3,2,2,2,5,2
1506,d006390,여,20,4,4,2,5,3,3,6,3,7,1
1507,d009603,여,30,1,6,7,2,5,7,4,1,5,3
1508,c002221,여,20,4,4,1,1,3,1,1,7,3,0
1509,d002369,여,20,4,2,2,2,4,3,6,6,7,1
1510,d003778,여,20,3,1,1,4,2,4,4,6,6,0
1511,d001312,여,30,2,4,4,4,4,4,4,4,4,3
1512,d011721,여,30,4,4,3,2,2,4,6,3,6,1
1513,d004874,남,20,5,7,1,1,1,1,7,7,7,1
1514,b011640,여,30,5,2,6,2,2,6,3,1,6,1
1515,d010159,여,20,1,4,3,3,2,5,3,3,5,1
1516,d006174,남,40,5,1,1,1,4,1,1,7,7,0
1517,a002461,여,20,3,4,1,1,1,1,7,7,7,1
1518,d005308,여,20,1,2,4,4,5,3,4,3,5,3
1519,d003676,남,40,1,4,2,2,4,5,4,6,3,3
1520,d002009,여,30,7,4,4,4,4,4,4,4,4,3
1521,d005896,여,30,3,3,6,3,3,6,6,2,6,3
1522,c005490,남,40,10,2,4,3,2,3,4,1,4,2
1523,d003163,여,20,4,2,4,4,6,7,3,6,3,3
1524,d002105,여,20,2,5,2,1,3,5,4,3,7,1
1525,d010178,남,20,3,7,1,2,2,2,6,6,7,1
1526,d009306,남,30,5,2,4,1,3,5,6,2,7,1
1527,d001418,여,20,2,3,2,2,5,6,6,6,6,1
1528,d002440,여,40,1,1,1,2,4,4,4,3,4,0
1529,a001118,여,40,9,2,1,1,3,3,6,1,3,2
1530,c001367,남,20,7,2,3,1,6,2,3,6,5,0
1531,d000424,남,30,5,1,1,7,3,1,7,7,7,3
1532,d000468,남,30,4,4,2,3,6,6,2,6,5,0
1533,d000048,여,20,4,2,2,2,3,2,6,6,4,1
1534,c000083,여,20,4,4,4,4,4,4,4,4,4,3
1535,d002275,남,30,4,2,3,1,3,1,2,1,7,2
1536,a003533,남,30,5,1,2,2,2,2,2,2,3,2
1537,d003194,남,40,7,3,4,5,4,4,6,7,1,3
1538,d000619,남,20,2,1,2,3,3,6,2,7,3,0
1539,d004036,여,20,3,3,1,1,4,7,1,3,2,0
1540,d009310,여,20,4,3,2,1,4,1,6,6,3,0
1541,d000920,여,30,6,7,3,2,5,6,5,2,2,3
1542,d000466,여,40,1,3,2,3,4,5,4,5,4,3
1543,d001527,여,30,3,4,1,2,6,6,5,2,7,1
1544,d004450,여,20,4,2,2,2,3,2,3,7,3,0
1545,d001453,남,20,4,2,6,3,1,2,1,2,2,2
1546,d005979,여,30,8,4,3,2,2,4,4,3,7,1
1547,a002498,여,20,5,2,2,1,3,7,1,6,7,0
1548,d011460,여,20,4,2,1,1,4,7,6,1,7,1
1549,d001894,여,20,3,1,4,5,2,3,2,3,6,1
1550,d002399,여,20,4,2,2,4,4,3,5,4,5,1
1551,d004756,여,20,1,7,1,6,4,1,4,4,5,3
1552,a003610,여,30,4,1,1,1,1,1,1,1,1,2
1553,d007859,여,20,3,5,2,2,1,6,5,5,5,1
1554,d005062,여,50,4,3,4,3,4,6,4,3,2,3
1555,d010343,여,40,1,1,1,1,2,2,1,4,7,0
1556,d004425,여,20,4,2,1,3,3,4,3,7,2,0
1557,d007038,여,30,4,5,3,3,3,5,6,2,6,1
1558,d010134,여,20,1,2,1,1,5,3,3,2,3,0
1559,a002488,여,20,4,2,4,3,4,4,6,2,6,1
1560,d002571,남,40,9,4,2,2,2,2,6,4,5,2
1561,a005194,남,30,4,4,3,5,3,5,2,5,5,3
1562,d002799,여,20,1,2,1,1,3,1,2,6,1,0
1563,a012491,여,20,3,5,1,2,3,3,5,5,5,1
1564,d001629,여,20,3,2,4,5,5,4,3,2,6,3
1565,d003521,남,40,2,1,4,2,4,4,2,6,6,0
1566,d012429,여,20,3,1,4,3,4,4,3,4,6,0
1567,a006269,여,30,5,2,1,6,1,3,6,2,6,1
1568,d002048,여,20,5,2,3,4,3,3,4,5,5,3
1569,d002311,남,40,6,4,2,4,4,2,5,2,4,2
1570,d004101,남,30,7,3,2,2,1,2,2,6,2,2
1571,d006232,남,40,6,1,1,1,7,1,1,1,4,2
1572,d002070,여,30,4,2,2,4,3,4,2,2,5,1
1573,d007388,남,20,5,5,2,2,2,6,6,1,4,1
1574,d001473,남,30,5,3,3,3,4,3,3,4,6,2
1575,d009830,여,20,2,4,1,6,4,1,3,5,2,3
1576,d002443,남,30,5,2,1,1,1,3,3,2,6,2
1577,d001406,여,30,5,2,4,2,3,2,3,3,4,2
1578,d006267,여,30,4,5,6,4,4,6,7,4,6,3
1579,d004168,여,20,4,1,1,1,4,3,4,7,1,0
1580,d006191,여,20,3,7,1,4,1,1,7,7,7,1
1581,c007579,여,20,3,1,1,1,4,7,1,7,6,0
1582,a000333,남,40,7,2,1,3,5,6,4,2,5,2
1583,d006998,남,30,4,7,4,2,1,1,2,2,5,2
1584,d002402,여,20,5,4,3,2,1,1,7,5,4,1
1585,d000561,여,30,4,1,1,4,6,6,5,4,5,0
1586,d002670,여,30,4,1,1,1,4,1,2,1,7,1
1587,d002661,여,30,6,2,2,6,4,5,6,6,6,3
1588,d006801,남,20,1,4,1,2,3,4,4,5,4,0
1589,d012259,여,30,5,3,4,2,2,4,2,3,6,1
1590,d003567,남,30,5,2,3,2,4,3,4,3,6,2
1591,d006701,남,30,3,7,1,1,1,1,7,7,4,1
1592,d012488,여,20,4,4,4,4,4,4,4,4,4,3
1593,d008180,여,20,4,2,2,3,3,4,3,3,5,1
1594,d008222,여,30,3,1,1,3,4,4,1,4,7,0
1595,d004415,여,30,5,3,4,1,2,1,3,2,1,2
1596,d001294,남,30,1,2,4,2,6,2,2,5,4,0
1597,d001511,남,40,3,1,4,1,7,1,1,7,1,0
1598,b002406,남,30,4,4,1,1,1,1,1,1,5,2
1599,c001254,여,20,1,3,1,4,2,5,3,2,6,1
1600,d002283,여,20,3,4,4,4,4,4,4,5,5,3
1601,d002478,여,40,5,1,1,1,3,1,2,2,5,2
1602,b001355,여,30,4,4,1,2,4,6,6,2,7,1
1603,d009000,여,20,1,3,1,2,2,4,6,2,6,1
1604,d003296,남,30,1,2,6,2,3,3,5,5,5,3
1605,d009814,여,20,4,1,1,1,5,7,1,7,7,0
1606,d002739,여,20,2,4,3,3,2,6,4,4,7,1
1607,d007871,남,30,6,6,2,2,3,3,6,3,6,1
1608,d011361,여,20,1,4,2,2,2,2,2,1,6,1
1609,d005276,남,30,5,1,4,3,4,3,3,6,7,0
1610,d000010,남,40,5,1,2,4,3,4,6,2,6,2
1611,d006832,여,20,3,6,2,1,2,4,3,2,5,1
1612,d001845,여,20,4,1,1,2,5,5,4,6,6,0
1613,d005498,남,40,4,2,7,2,4,5,5,2,7,3
1614,d004584,여,30,4,3,1,2,3,4,5,7,5,0
1615,a003310,여,40,4,1,4,1,4,4,2,1,6,0
1616,b005802,여,30,4,4,1,1,3,2,2,3,6,1
1617,d001198,남,30,3,1,1,1,4,7,1,4,1,0
1618,a006612,여,30,2,3,6,4,1,6,6,1,1,3
1619,d004854,여,30,4,1,1,1,1,1,3,1,7,1
1620,d000096,남,40,7,1,1,7,4,4,1,1,4,2
1621,d000841,여,30,4,6,2,1,3,5,5,6,5,1
1622,d000516,여,30,2,1,7,1,4,1,1,7,4,0
1623,d001716,남,30,4,4,1,3,3,2,5,6,7,1
1624,d000498,여,30,3,1,1,1,2,1,1,1,7,1
1625,d006711,여,50,3,1,1,1,4,7,4,3,7,1
1626,b012519,여,20,4,4,2,1,3,5,5,5,6,1
1627,d005202,여,20,3,1,2,2,1,5,3,4,5,1
1628,d010193,남,30,4,2,1,1,4,4,3,5,3,0
1629,b014101,여,30,4,6,3,1,2,4,3,6,6,1
1630,a002690,남,40,4,2,2,4,2,2,2,2,4,2
1631,d009241,여,20,4,3,3,2,3,6,4,7,4,0
1632,b005958,여,40,5,4,1,4,3,3,4,6,6,3
1633,b004935,여,20,3,1,5,5,1,1,4,1,1,3
1634,d004227,여,30,1,4,1,2,3,4,4,5,4,1
1635,d000046,남,40,7,3,5,6,6,3,2,4,2,3
1636,d002993,남,20,3,1,4,4,4,4,1,7,4,0
1637,b004599,여,30,4,2,6,3,4,1,1,3,4,0
1638,d000762,남,20,1,4,1,2,4,4,2,7,4,0
1639,d005480,남,30,4,1,1,1,4,4,1,5,7,0
1640,d004021,남,30,4,4,2,2,4,4,4,3,4,2
1641,c005196,남,30,3,1,1,1,6,7,2,2,4,0
1642,d012449,여,60,3,6,6,5,5,6,3,3,3,3
1643,d004571,여,30,4,2,5,2,6,2,2,4,4,0
1644,d000677,여,40,4,4,2,4,1,2,2,4,2,2
1645,a011162,여,20,4,1,1,4,4,1,4,3,6,1
1646,d003099,여,20,4,1,1,2,4,7,2,3,7,0
1647,b003100,여,30,6,1,1,1,2,2,1,3,5,2
1648,d007759,여,20,2,2,2,2,4,5,3,2,6,1
1649,b002878,남,30,4,1,1,4,6,3,4,7,1,0
1650,d002119,여,20,5,2,1,1,4,3,2,3,5,0
1651,d008994,여,20,4,3,1,4,3,3,5,5,3,1
1652,c001669,여,30,6,4,4,4,2,4,2,2,3,3
1653,a000095,남,30,8,1,5,1,1,7,2,6,4,2
1654,c000009,여,60,2,2,4,1,7,6,4,1,4,3
1655,b000565,여,40,4,2,7,4,3,6,6,3,2,3
1656,d003841,여,20,2,3,1,3,6,5,4,6,3,0
1657,d009831,남,20,1,2,2,2,6,4,2,6,5,0
1658,a005601,남,30,4,2,2,2,2,2,6,6,6,2
1659,d002891,남,20,4,4,2,2,2,4,5,5,6,1
1660,d004619,여,30,3,2,1,2,2,4,4,6,3,0
1661,d004338,남,60,4,1,5,4,5,2,2,2,2,2
1662,d001142,여,20,3,4,4,1,1,4,4,2,5,1
1663,d002780,여,30,2,1,1,1,4,1,1,7,7,0
1664,d012370,여,40,8,1,1,1,3,1,1,7,5,2
1665,d005403,여,20,3,4,3,1,2,5,1,7,1,0
1666,d001648,여,40,2,1,3,3,4,5,4,1,4,1
1667,d007052,여,40,6,1,1,1,1,6,1,7,7,0
1668,d006657,남,30,4,5,1,3,6,4,5,2,7,1
1669,d000784,여,20,2,4,6,2,4,6,2,7,1,3
1670,d000101,남,40,5,3,1,2,2,4,6,3,4,2
1671,d000324,여,40,8,3,2,4,3,3,6,5,5,2
1672,d005392,남,30,8,2,2,2,6,2,3,3,4,2
1673,d009751,남,30,3,3,3,4,4,3,4,3,5,3
1674,b001756,남,40,10,1,1,1,4,5,2,2,2,2
1675,d007016,남,40,6,2,6,2,5,6,2,3,5,2
1676,d010334,여,20,2,2,3,1,4,6,1,6,6,0
1677,b000938,남,30,6,5,6,4,4,4,4,4,4,3
1678,a002913,남,40,6,3,1,4,3,5,2,2,5,2
1679,d007004,여,20,2,5,2,1,3,2,3,1,4,1
1680,d002124,여,20,5,3,4,6,3,4,5,5,3,3
1681,d003928,여,30,7,2,1,1,3,6,2,2,5,1
1682,d001788,남,20,2,3,1,2,3,2,3,1,7,1
1683,d009270,여,20,4,2,2,1,4,1,4,7,4,0
1684,d000552,남,20,1,4,2,2,2,6,4,2,4,1
1685,d009258,여,20,2,1,3,1,5,2,1,1,7,0
1686,d003196,여,30,1,3,1,2,4,6,2,2,6,1
1687,d009421,여,60,3,1,4,1,7,4,1,1,7,0
1688,c000024,남,30,3,2,2,2,2,1,1,5,5,0
1689,d005975,여,20,4,4,2,3,2,1,7,1,5,1
1690,d006761,여,20,1,1,1,1,6,7,2,2,5,0
1691,d000435,남,40,7,4,4,1,1,7,4,4,7,2
1692,d000669,여,20,3,1,1,1,3,1,6,4,7,1
1693,b000212,여,30,12,1,1,1,1,1,7,1,6,2
1694,d003907,여,60,1,1,1,1,1,1,1,1,1,2
1695,a001178,남,30,6,2,2,2,3,2,3,3,6,2
1696,d002096,여,20,2,4,1,1,3,6,4,4,7,1
1697,d002709,여,30,4,3,2,1,6,2,6,2,7,1
1698,a000275,남,40,8,3,2,5,2,2,5,2,6,2
1699,a004049,남,20,3,3,3,2,5,3,4,3,4,0
1700,d007967,남,30,5,4,2,3,2,5,2,3,6,2
1701,d005338,여,30,2,4,1,7,2,1,3,1,1,3
1702,d007812,여,20,3,4,4,4,4,4,4,4,4,3
1703,b010308,남,20,1,3,4,2,7,5,2,7,4,0
1704,d001241,여,40,4,1,5,2,4,3,3,5,2,0
1705,d006335,여,30,3,5,4,4,4,4,3,4,5,3
1706,d002845,여,20,4,2,4,2,3,4,6,3,5,1
1707,d003964,여,20,4,2,2,2,4,2,5,2,6,1
1708,d007019,여,20,4,4,1,3,3,4,5,4,3,1
1709,d009113,여,20,5,2,2,2,2,4,6,2,7,1
1710,d001299,여,20,4,1,2,2,4,1,2,7,1,0
1711,d006654,여,30,3,1,1,1,3,3,4,1,7,1
1712,d009770,여,30,1,2,1,1,3,6,4,6,6,0
1713,d006357,여,20,4,2,2,2,4,5,3,6,7,0
1714,d009099,여,20,3,3,1,1,1,1,7,1,7,1
1715,a002976,여,20,4,3,1,1,5,4,4,5,2,0
1716,d001733,남,60,1,1,2,1,3,2,2,5,6,2
1717,d009986,남,20,5,2,2,1,6,6,2,6,5,0
1718,d003988,여,30,4,2,2,1,3,2,2,6,2,0
1719,d001659,여,30,4,2,3,3,2,2,6,2,6,1
1720,d005416,여,20,6,1,1,5,2,1,6,1,7,1
1721,d007365,여,30,4,4,1,2,3,1,4,1,6,1
1722,d009697,남,20,3,5,3,3,3,2,4,4,3,3
1723,d012362,여,30,12,6,1,1,1,1,1,7,7,2
1724,d001013,남,30,1,4,2,2,3,6,5,2,6,1
1725,a003265,여,30,1,2,2,3,1,2,5,2,6,1
1726,d007806,여,30,4,2,4,2,1,6,5,2,7,1
1727,d000966,남,20,2,1,1,4,6,4,4,3,2,0
1728,a002838,여,40,12,1,1,2,5,6,2,2,6,2
1729,d009301,남,20,1,3,1,2,3,6,2,5,3,0
1730,d000806,남,30,2,3,2,2,4,2,4,5,4,0
1731,d002184,여,20,4,3,1,2,4,3,4,2,5,1
1732,d005050,남,30,6,2,2,2,1,5,5,7,1,2
1733,d002514,여,20,5,2,2,3,2,2,4,4,6,1
1734,d004390,여,20,4,4,3,2,2,1,2,6,7,0
1735,d000518,남,20,5,2,5,2,3,2,2,5,6,0
1736,d007488,여,50,1,2,2,2,2,2,4,4,4,2
1737,d003304,여,30,1,3,1,2,5,2,1,6,3,0
1738,d003953,여,30,3,4,7,1,4,1,1,1,7,1
1739,d002384,여,20,1,4,4,4,4,4,4,4,4,3
1740,d002616,남,30,5,2,1,1,5,6,2,5,5,0
1741,d010030,여,20,5,2,1,2,2,2,2,4,5,0
1742,c006785,여,30,4,1,1,1,7,4,6,2,7,1
1743,b011144,여,20,3,4,4,1,1,1,4,4,7,1
1744,d005988,여,20,1,5,1,3,2,5,3,1,7,1
1745,d009822,여,20,3,5,1,4,6,2,3,1,5,1
1746,d009804,여,20,4,4,4,4,4,4,4,4,4,3
1747,c006857,남,30,4,6,2,2,2,3,1,4,5,2
1748,a002796,여,30,6,4,2,2,6,7,4,7,2,3
1749,d007503,여,30,4,2,6,2,2,4,2,1,7,1
1750,d000253,남,30,6,2,1,2,2,2,2,6,5,2
1751,d005254,여,20,2,4,2,2,2,3,4,6,7,1
1752,b004543,여,40,3,4,5,5,5,4,5,4,5,3
1753,d004838,여,30,4,1,1,1,7,6,3,6,6,0
1754,d001122,여,20,4,1,1,1,3,2,2,1,3,0
1755,d006666,여,60,3,1,6,5,3,3,5,3,4,3
1756,d009396,여,30,8,3,1,1,2,4,4,6,6,1
1757,d009637,여,30,3,7,6,1,1,7,7,7,7,3
1758,d000130,남,30,5,3,3,4,4,5,4,3,5,3
1759,d001402,남,20,3,1,7,1,7,7,7,1,7,3
1760,d000255,여,40,5,2,1,4,3,6,5,6,5,3
1761,d003575,여,20,5,3,1,2,3,6,6,1,7,1
1762,d005997,여,30,1,1,1,3,3,1,3,4,6,0
1763,d006111,여,50,4,1,1,1,1,5,1,1,6,2
1764,d001776,남,30,6,3,3,4,2,3,3,3,6,2
1765,d003918,남,20,3,2,5,1,1,5,3,1,7,1
1766,d012367,남,20,3,1,1,1,7,4,1,1,4,0
1767,d009541,남,30,4,1,1,1,5,6,3,5,7,0
1768,d010184,여,20,3,2,1,3,2,5,4,1,6,1
1769,d002483,남,60,6,1,1,1,1,1,4,4,6,2
1770,d004328,남,40,5,1,2,1,5,2,4,2,4,2
1771,d006321,남,30,4,2,3,2,6,6,3,3,5,0
1772,d002152,여,30,3,2,4,2,4,5,5,5,6,3
1773,d001970,남,40,5,1,2,4,2,2,5,1,6,2
1774,d000810,남,50,7,2,6,2,4,3,2,3,4,2
1775,b006208,남,30,5,3,2,3,4,2,5,5,3,2
1776,d006829,여,20,4,6,2,2,2,2,2,3,3,1
1777,b000384,여,30,1,2,1,2,3,4,4,6,7,0
1778,b012511,여,30,4,1,7,1,1,1,1,7,1,0
1779,d002198,여,30,4,2,3,2,3,6,6,5,2,3
1780,d003762,남,20,4,6,6,2,7,5,4,6,5,3
1781,d009220,여,20,1,6,2,2,2,3,3,3,4,1
1782,d000741,여,40,4,2,7,3,1,1,7,7,7,3
1783,c000699,남,40,2,1,3,4,6,1,3,4,5,0
1784,d005450,여,20,1,3,3,4,5,3,4,5,4,3
1785,b002249,여,30,8,1,1,4,1,1,4,7,4,2
1786,d001087,여,20,2,4,2,3,2,2,3,2,5,1
1787,d002795,여,30,5,1,1,1,1,1,2,2,1,2
1788,d007864,남,20,4,2,1,3,1,5,3,2,2,2
1789,d000658,여,20,2,2,2,4,2,3,4,5,5,1
1790,d007128,여,30,1,2,2,4,2,4,5,5,4,3
1791,d001416,여,20,3,3,2,3,5,6,3,3,6,1
1792,d001729,남,20,4,3,3,3,5,3,2,2,3,0
1793,b004835,남,20,3,2,5,2,5,3,2,7,3,0
1794,d000104,남,40,12,2,4,3,4,2,4,3,5,2
1795,d003799,남,20,3,1,1,3,4,4,1,1,7,0
1796,c000852,여,20,1,2,2,2,2,2,5,1,7,1
1797,d000752,남,20,1,2,2,1,3,5,1,6,7,0
1798,d006384,여,20,3,4,1,1,1,3,2,7,4,0
1799,d000248,여,40,5,3,2,2,2,5,2,2,6,1
1800,d008115,남,30,5,3,2,2,2,6,4,2,6,1
1801,d004016,여,30,3,2,1,3,3,2,4,2,7,1
1802,d012332,남,20,4,1,4,4,1,1,4,4,7,2
1803,d009470,여,20,1,4,2,2,2,2,3,6,6,1
1804,b000301,여,30,4,3,1,1,4,5,2,7,5,0
1805,d005729,남,20,5,4,1,1,7,3,5,5,5,0
1806,d002651,남,30,6,1,7,2,6,1,2,1,7,2
1807,b002898,여,30,4,3,1,3,3,3,5,4,3,1
1808,d005356,남,20,4,5,5,2,5,3,3,5,3,3
1809,d001403,여,30,4,6,2,4,4,3,3,6,3,3
1810,d001456,여,20,4,1,1,1,1,7,1,7,6,0
1811,d004124,남,40,6,2,1,1,2,1,1,6,1,2
1812,d001519,여,30,5,1,1,2,4,4,2,2,6,0
1813,d009496,여,20,5,6,1,1,3,6,2,2,4,1
1814,d000985,여,40,2,2,4,3,4,5,6,4,2,3
